"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"975","58BU","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA GROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_Di","2","","0","0"
"976","58BU","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA GROSSO, PASSAGGI SERALI","frequenza","horizontal","58BU_Di","3","","0","0"
"977","58BU","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA GROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_Di","4","","0","0"
"978","58BU","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA GROSSO, PASSAGGI SERALI","frequenza","horizontal","58BU_Di","5","","0","0"
"979","59U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOLFERINO","dal lunedì al venerdì","horizontal","59U_As","0","","0","0"
"980","59U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOLFERINO","sabato","horizontal","59U_As","1","","0","0"
"981","59U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOLFERINO","domenica e festivi","horizontal","59U_As","2","","0","0"
"982","59U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","dal lunedì al venerdì","horizontal","59U_Di","0","","0","0"
"983","59U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","sabato","horizontal","59U_Di","1","","0","0"
"984","59U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","domenica e festivi","horizontal","59U_Di","2","","0","0"
"985","59BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOLFERINO","dal lunedì al venerdì","horizontal","59BU_As","0","","0","0"
"986","59BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOLFERINO","sabato","horizontal","59BU_As","1","","0","0"
"987","59BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOLFERINO","domenica e festivi","horizontal","59BU_As","2","","0","0"
"988","59BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE VALLETTE","dal lunedì al venerdì","horizontal","59BU_Di","0","","0","0"
"989","59BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE VALLETTE","sabato","horizontal","59BU_Di","1","","0","0"
"990","59BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE VALLETTE","domenica e festivi","horizontal","59BU_Di","2","","0","0"
"991","6U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","0","","0","0"
"992","6U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","1","","0","0"
"993","6U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","2","","0","0"
"994","6U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","3","","0","0"
"995","6U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","4","","0","0"
"996","6U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","5","","0","0"
"997","6U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","0","","0","0"
"998","6U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","1","","0","0"
"999","6U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","2","","0","0"
"1000","6U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","3","","0","0"
"1001","6U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","4","","0","0"
"1002","6U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","5","","0","0"
"1003","60U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","0","","0","0"
"1004","60U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","1","","0","0"
"1005","60U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","2","","0","0"
"1006","60U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","3","","0","0"
"1007","60U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","4","","0","0"
"1008","60U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","5","","0","0"
"1009","60U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","0","","0","0"
"1010","60U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","1","","0","0"
"1011","60U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","2","","0","0"
"1012","60U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","3","","0","0"
"1013","60U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","4","","0","0"
"1014","60U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","5","","0","0"
"1015","61U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","61U_As","0","","0","0"
"1016","61U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","61U_As","1","","0","0"
"1017","61U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","61U_As","2","","0","0"
"1018","61U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","61U_As","3","","0","0"
"1019","61U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","61U_As","4","","0","0"
"1020","61U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","61U_As","5","","0","0"
"1021","61U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI MATTUTINI","frequenza","horizontal","61U_Di","0","","0","0"
"1022","61U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI SERALI","frequenza","horizontal","61U_Di","1","","0","0"
"1023","61U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI MATTUTINI","frequenza","horizontal","61U_Di","2","","0","0"
"1024","61U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI SERALI","frequenza","horizontal","61U_Di","3","","0","0"
"1025","61U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI MATTUTINI","frequenza","horizontal","61U_Di","4","","0","0"
"1026","61U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: V. MEZZALUNA (SAN MAURO), PASSAGGI SERALI","frequenza","horizontal","61U_Di","5","","0","0"
"1027","62U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI MATTUTINI","frequenza","horizontal","62U_As","0","","0","0"
"1028","62U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI SERALI","frequenza","horizontal","62U_As","1","","0","0"
"1029","62U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI MATTUTINI","frequenza","horizontal","62U_As","2","","0","0"
"1030","62U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI SERALI","frequenza","horizontal","62U_As","3","","0","0"
"1031","62U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI MATTUTINI","frequenza","horizontal","62U_As","4","","0","0"
"1032","62U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO, PASSAGGI SERALI","frequenza","horizontal","62U_As","5","","0","0"
"1033","62U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI MATTUTINI","frequenza","horizontal","62U_Di","0","","0","0"
"1034","62U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI SERALI","frequenza","horizontal","62U_Di","1","","0","0"
"1035","62U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI MATTUTINI","frequenza","horizontal","62U_Di","2","","0","0"
"1036","62U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI SERALI","frequenza","horizontal","62U_Di","3","","0","0"
"1037","62U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI MATTUTINI","frequenza","horizontal","62U_Di","4","","0","0"
"1038","62U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA, PASSAGGI SERALI","frequenza","horizontal","62U_Di","5","","0","0"
"1039","63U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOLFERINO","dal lunedì al venerdì","horizontal","63U_As","0","","0","0"
"1040","63U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOLFERINO","sabato","horizontal","63U_As","1","","0","0"
"1041","63U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOLFERINO","domenica e festivi","horizontal","63U_As","2","","0","0"
"1042","63U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA NEGARVILLE","dal lunedì al venerdì","horizontal","63U_Di","0","","0","0"
"1043","63U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA NEGARVILLE","sabato","horizontal","63U_Di","1","","0","0"
"1044","63U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA NEGARVILLE","domenica e festivi","horizontal","63U_Di","2","","0","0"
"1045","63BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STAZIONE LINGOTTO","dal lunedì al venerdì","horizontal","63BU_As","0","","0","0"
"1046","63BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STAZIONE LINGOTTO","sabato","horizontal","63BU_As","1","","0","0"
"1047","63BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STAZIONE LINGOTTO","domenica e festivi","horizontal","63BU_As","2","","0","0"
"1048","63BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE CAIO MARIO","dal lunedì al venerdì","horizontal","63BU_Di","0","","0","0"
"1049","63BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE CAIO MARIO","sabato","horizontal","63BU_Di","1","","0","0"
"1050","63BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE CAIO MARIO","domenica e festivi","horizontal","63BU_Di","2","","0","0"
"1051","64U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","64U_As","0","","0","0"
"1052","64U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","64U_As","1","","0","0"
"1053","64U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","64U_As","2","","0","0"
"1054","64U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","64U_As","3","","0","0"
"1055","64U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","64U_As","4","","0","0"
"1056","64U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","64U_As","5","","0","0"
"1057","64U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","64U_Di","0","","0","0"
"1058","64U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","64U_Di","1","","0","0"
"1059","64U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","64U_Di","2","","0","0"
"1060","64U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","64U_Di","3","","0","0"
"1061","64U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","64U_Di","4","","0","0"
"1062","64U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA NAPOLI (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","64U_Di","5","","0","0"
"1063","65U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI MATTUTINI","frequenza","horizontal","65U_As","0","","0","0"
"1064","65U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI SERALI","frequenza","horizontal","65U_As","1","","0","0"
"1065","65U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI MATTUTINI","frequenza","horizontal","65U_As","2","","0","0"
"1066","65U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI SERALI","frequenza","horizontal","65U_As","3","","0","0"
"1067","65U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI MATTUTINI","frequenza","horizontal","65U_As","4","","0","0"
"1068","65U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO BOLZANO, PASSAGGI SERALI","frequenza","horizontal","65U_As","5","","0","0"
"1069","65U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI MATTUTINI","frequenza","horizontal","65U_Di","0","","0","0"
"1070","65U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI SERALI","frequenza","horizontal","65U_Di","1","","0","0"
"1071","65U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI MATTUTINI","frequenza","horizontal","65U_Di","2","","0","0"
"1072","65U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI SERALI","frequenza","horizontal","65U_Di","3","","0","0"
"1073","65U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI MATTUTINI","frequenza","horizontal","65U_Di","4","","0","0"
"1074","65U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI SERALI","frequenza","horizontal","65U_Di","5","","0","0"
"1075","66U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO FARINI","dal lunedì al venerdì","horizontal","66U_As","0","","0","0"
"1076","66U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO FARINI","sabato","horizontal","66U_As","1","","0","0"
