ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
068000000140,halmajtd,,,Co-op,,Hale Road,,Liverpool Road,,Hale Road,,,,adj,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349784,386199,-2.75618,53.37025,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T15:21:25,10,new,active
068000000233,haladmpj,,,Sundowner,,Sundowner,,Sundowner,,Arley Drive,,,,,,W,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348643,386750,-2.77342,53.3751,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T16:11:10,8,new,active
068000000702,halagdmg,,,Halton Lea South,,Halton Lea South,,Halton Lea South,,Busway,,,,,,W,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353562,381311,-2.69868,53.32667,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-09-25T13:53:02,0,new,active
068000000188,,,,Queensbury Way,,,,,,,,,,,,N,E0037851,Upton Rocks,Widnes,,,,,,false,UKOS,350240,388095,-2.74963,53.38734,BCT,MKD,OTH,,,,021,2024-11-07T00:00:00,2024-11-07T10:59:35,41,new,active
068000000189,,,,Queensbury Way,,,,,,,,,,,,S,E0037851,Upton Rocks,Widnes,,,,,,false,UKOS,350241,388177,-2.74962,53.38808,BCT,MKD,OTH,,,,021,2024-11-07T00:00:00,2024-11-07T10:59:49,39,new,active
0680TX000005,,,,CRONTON ROAD,,CRONTON ROAD,,CRONTON ROAD,,Cronton Road,,,,,,,E0037851,Upton Rocks,Widnes,,Widnes,EN,Upton Rocks,EN,false,UKOS,350666,388383,-2.74327,53.38997,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000014,,,,CRONTON ROAD,,CRONTON ROAD,,CRONTON ROAD,,Cronton Road,,,,,,,E0037851,Upton Rocks,Widnes,,Widnes,EN,Upton Rocks,EN,false,UKOS,350666,388383,-2.74327,53.38997,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000001,,,,HIGH STREET,,HIGH STREET,,HIGH STREET,,High Street,,,,,,,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351273,382983,-2.73331,53.34149,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000010,,,,HIGH STREET,,HIGH STREET,,HIGH STREET,,High Street,,,,,,,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351273,382983,-2.73331,53.34149,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000002,,,,HALTON LEA,,HALTON LEA,,HALTON LEA,,Halton Lea,,,,,,,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353668,381539,-2.69713,53.32873,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000011,,,,HALTON LEA,,HALTON LEA,,HALTON LEA,,Halton Lea,,,,,,,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353668,381539,-2.69713,53.32873,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000003,,,,APPLETON VILLAGE,,APPLETON VILLAGE,,APPLETON VILLAGE,,Appleton Village,,,,,,,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351522,386262,-2.73007,53.37098,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000012,,,,APPLETON VILLAGE,,APPLETON VILLAGE,,APPLETON VILLAGE,,Appleton Village,,,,,,,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351522,386262,-2.73007,53.37098,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000004,,,,HOUGH GREEN ROAD,,HOUGH GREEN ROAD,,HOUGH GREEN ROAD,,Hough Green Road,,,,,,,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348723,387203,-2.77229,53.37918,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000013,,,,HOUGH GREEN ROAD,,HOUGH GREEN ROAD,,HOUGH GREEN ROAD,,Hough Green Road,,,,,,,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348723,387203,-2.77229,53.37918,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000891,,,,Lambsickle Lane,,Lambsickle Ln (h&r),,Weaver Lane,,Lambsickle Lane,,,,W-bound,,,E0037857,Weston,Runcorn,,Runcorn,EN,Weston,EN,false,UKOS,350998,380646,-2.73707,53.32046,BCT,HAR,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000890,,,,Montpelier Avenue,,Montpelier Av (h&r),,Fieldsway,,Montpelier Avenue,,,,Se-bound,,,E0037857,Weston,Runcorn,,Runcorn,EN,Weston,EN,false,UKOS,351044,380728,-2.7364,53.3212,BCT,HAR,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000418,haladwjg,,,Widnes Shopping Park,,Gerrard St,,Widnes Shopping Park,,Gerrard Street,,,,Opp,,W,E0037844,Simms Cross,Widnes,,Widnes,EN,Simms Cross,EN,false,UKOS,351790,385628,-2.72595,53.36531,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000082,haladgmd,,,Clifton Road,,,,,,Busway,,,,,,NW,E0037842,Runcorn Heath,Runcorn,,,,,,false,UKOS,352255,380596,-2.7182,53.32012,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000081,haladgma,,,Clifton Road,,,,,,Busway,,,,,,SE,E0037842,Runcorn Heath,Runcorn,,,,,,false,UKOS,352272,380590,-2.71794,53.32007,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000420,haladwjp,,,John Briggs,,,,,,Gerrard Street,,,,,,NE,E0037844,Simms Cross,Widnes,,,,,,false,UKOS,351651,385683,-2.72804,53.36579,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000463,halagmtw,,,QUEENS HALL,,,,,,Victoria Road,,,,,,S,E0037860,Widnes,,,,,,,false,UKOS,351183,385100,-2.73499,53.36051,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000026,haladajd,,,Haddocks Wood,,,,,,Busway (Castlefields),,,,,,N,E0037806,Astmoor,Runcorn,,,,,,false,UKOS,354357,383280,-2.68703,53.34443,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000027,haladajg,,,Haddocks Wood,,,,,,Busway (Castlefields),,,,,,S,E0037806,Astmoor,Runcorn,,,,,,false,UKOS,354373,383286,-2.68679,53.34449,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000773,halagjgt,,,Murdishaw Island,,,,,,Murdishaw Avenue,,,,,,SE,N0065333,Murdishaw,Runcorn,,,,,,false,UKOS,355393,379881,-2.67099,53.31397,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000117,haladgtw,,,Poppleton,,,,,,Hale Road,,,,,,SE,E0053152,Hale,Widnes,,,,,,false,UKOS,346016,382467,-2.81217,53.33634,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000083,haladgmg,,,Rocksavage,,,,,,Busway,,,,,,SE,E0037842,Runcorn Heath,Runcorn,,,,,,false,UKOS,351246,380424,-2.73332,53.31849,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000084,haladgmj,,,Rocksavage,,,,,,Busway,,,,,,W,E0037842,Runcorn Heath,Runcorn,,,,,,false,UKOS,351241,380432,-2.73339,53.31856,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000456,halpmdad,,,The Hive,,The Hive,,Earle Road,,The Hive,,,,O/s,,NW,E0037828,Lugsdale,Widnes,,Widnes,EN,Lugsdale,EN,false,UKOS,351960,385225,-2.72333,53.3617,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000585,halagaga,,,Shaw Street,,Shaw St,,Shaw St,,Shaw Street,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351064,382605,-2.73639,53.33807,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-01-28T13:32:01,4,new,active
068000000560,haladwmw,,,Handforth Lane,,Handforth Lane,,Handforth Lane,,Grangeway,,,,,,NE,N0065329,Hallwood Park,Runcorn,,Runcorn,EN,Hallwood Park,EN,false,UKOS,352641,380905,-2.71245,53.32294,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000561,haladwpa,,,Handforth Lane,,Handforth Lane,,Handforth Lane,,Grangeway,,,,,,SW,N0065329,Hallwood Park,Runcorn,,Runcorn,EN,Hallwood Park,EN,false,UKOS,352634,380889,-2.71255,53.32279,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000562,haladwpd,,,Windsor Grove,,Windsor Grove,,Windsor Grove,,Windsor Grove,,,,,,SE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,351874,381690,-2.72408,53.32992,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000563,haladwpg,,,Windsor Grove,,Windsor Grove,,Windsor Grove,,Windsor Grove,,,,,,NE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,351866,381694,-2.7242,53.32996,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
06800000565A,halagtda,,,Linkway,,,,,,Laburnum Grove,,,,nr.,,E,N0065328,Grange,Runcorn,,,,,,false,UKOS,351970,381557,-2.72262,53.32874,BCT,MKD,OTH,,,,021,2026-07-01T13:41:32.8061922+01:00,2024-01-11T12:29:34,0,new,active
068000000564,haladwpj,,,Linkway,,Linkway,,Linkway,,Laburnum Grove,,,,,,NW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,351961,381549,-2.72276,53.32866,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000556,haladwmg,,,Laburnam Grove,,Laburnam Grove,,Laburnam Grove,,Grangeway,,,,,,S,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352206,381303,-2.71904,53.32647,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000557,haladwmj,,,Laburnam Grove,,Laburnam Grove,,Laburnam Grove,,Grangeway,,,,,,N,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352195,381259,-2.7192,53.32608,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000558,haladwmp,,,Cypress Grove,,Cypress Grove,,Cypress Grove,,Grangeway,,,,,,SE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352311,381098,-2.71743,53.32464,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000559,haladwmt,,,Cypress Grove,,Cypress Grove,,Cypress Grove,,Grangeway,,,,,,NW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352288,381133,-2.71778,53.32495,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000565,haladwpm,,,Cherry Tree Avenue,,Cherry Tree Ave,,Cherry Tree Ave,,Linkway,,,,,,NE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352110,381582,-2.72052,53.32897,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000566,haladwpt,,,Cherry Tree Avenue,,Cherry Tree Ave,,Cherry Tree Ave,,Linkway,,,,,,SW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352101,381562,-2.72066,53.32879,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000570,haladwtg,,,Thorn Road,,Thorn Rd,,Thorn Rd,,Grangeway,,,,,,SE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352673,381543,-2.71207,53.32867,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000571,haladwtj,,,Thorn Road,,Thorn Rd,,Thorn Rd,,Grangeway,,,,,,NW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352662,381494,-2.71222,53.32823,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000567,haladwpw,,,Opp. Cherry Tree,,Opp. Cherry Tree,,Opp. Cherry Tree,,Linkway,,,,,,W,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352221,381550,-2.71885,53.3287,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000568,haladwta,,,Beech Road,,Beech Rd,,Beech Rd,,Grangeway,,,,,,NE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352462,381594,-2.71524,53.32911,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000569,haladwtd,,,Beech Road,,Beech Rd,,Beech Rd,,Grangeway,,,,,,SW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352455,381584,-2.71534,53.32902,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000632,halagawj,,,South Parade,,South Parade,,South Parade,,South Parade,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,349792,381365,-2.75529,53.32681,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T16:31:36,8,new,active
068000000633,halagawm,,,South Parade,,South Parade,,South Parade,,South Parade,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,349795,381354,-2.75524,53.32671,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T16:32:57,8,new,active
068000000634,halagawp,,,Mather Avenue,,Mather Ave,,Mather Ave,,Lydiate Lane,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350044,381016,-2.75145,53.3237,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-08-12T13:53:37,4,new,active
068000000635,halagawt,,,Bankes Lane,,Bankes Lane,,Bankes Lane,,Bankes Lane,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350222,380867,-2.74876,53.32237,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000636,halagdad,,,Bankes Lane,,Bankes Lane,,Bankes Lane,,Bankes Lane,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350242,380817,-2.74845,53.32193,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000630,halagawd,,,Weaver Hotel,,Weaver Hotel,,Weaver Hotel,,Sandy Lane,,,,,,SW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,349753,381329,-2.75587,53.32648,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000631,halagawg,,,Weaver Hotel,,Weaver Hotel,,Weaver Hotel,,South Parade,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,349719,381296,-2.75638,53.32618,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000626,halagatm,,,Pavilions,,Pavilions,,Pavilions,,Sandy Lane,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350194,381418,-2.74926,53.32732,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-08-16T10:15:13,2,new,active
068000000627,halagatp,,,Pavilions,,Pavilions,,Pavilions,,Sandy Lane,,,,,,NE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350159,381432,-2.74979,53.32745,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-08-19T15:23:41,6,new,active
068000000628,halagatw,,,Sandy Lane,,Sandy Lane,,Sandy Lane,,Sandy Lane,,,,,,SW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350023,381406,-2.75183,53.3272,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000629,halagawa,,,Sandy Lane,,Sandy Lane,,Sandy Lane,,Sandy Lane,,,,,,NE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,349980,381411,-2.75248,53.32724,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000641,halagdat,,,Minster Court,,Minster Ct,,Minster Ct,,Weston Road,,,,,,S,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350449,381515,-2.74545,53.32822,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000642,halagdaw,,,Minster Court,,Minster Ct,,Minster Ct,,Western Road,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350431,381567,-2.74573,53.32868,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000643,halagdga,,,Hale View,,Hale View,,Hale View,,Western Road,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350477,381276,-2.74499,53.32607,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000644,halagdgd,,,Hale View,,Hale View,,Hale View,,Weston Road,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350470,381292,-2.7451,53.32622,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000645,halagdgj,,,The Prospect,,The Prospect,,The Prospect,,Weston Road,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350499,381060,-2.74463,53.32413,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000646,halagdgm,,,The Prospect,,The Prospect,,The Prospect,,Weston Road,,,,,,NW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350490,381079,-2.74477,53.3243,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000637,halagdag,,,Weston East Way,,Weston E.Way,,Weston E.Way,,Western Point Expressway,,,,,,SE,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,350649,380478,-2.74229,53.31892,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000638,halagdaj,,,R Savage East Way,,R Savage E.Way,,R Savage E.Way,,Western Point Expressway,,,,,,SW,E0037858,Weston Point,Runcorn,,Runcorn,EN,Weston Point,EN,false,UKOS,351071,380263,-2.73592,53.31702,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000639,halagdam,,,Weston Road,,Weston Rd,,Weston Rd,,Western Road,,,,,,S,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350518,381904,-2.74448,53.33172,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000640,halagdap,,,Weston Road,,Weston Rd,,Weston Rd,,Weston Road,,,,,,N,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350529,381971,-2.74432,53.33232,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000611,halagamp,,,Penn Lane,,Penn Lane,,Penn Lane,,Picow Farm Road,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350640,382598,-2.74275,53.33797,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000612,halagamt,,,Penn Lane,,Penn Lane,,Penn Lane,,Picow Farm Road,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350673,382623,-2.74226,53.3382,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000614,,,,CHANDLERS COURT,,Chandlers Court,,CHANDLERS COURT,,Chandlers Court,,,,,,SW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350376,382447,-2.74669,53.33659,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000613,halagamw,,,Chandlers Court,,,,,,Picow Farm Road,,,,,,SW,E0037841,Runcorn,,,,,,,false,UKOS,350355,382415,-2.747,53.3363,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,delete,inactive
068000000615,halagapa,,,Roland Avenue,,Roland Ave,,Roland Ave,,Penn Lane,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350672,382425,-2.74225,53.33642,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000616,halagapd,,,Roland Avenue,,Roland Ave,,Roland Ave,,Penn Lane,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350695,382357,-2.74189,53.33581,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000609,halagamg,,,Holloway,,Holloway,,Holloway,,Penn Lane,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350754,382292,-2.74099,53.33523,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000610,halagamj,,,Holloway,,Holloway,,Holloway,,Penn Lane,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350754,382277,-2.74099,53.3351,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000601,halagpwm,,,Heath High School,,Heath High School,,Off Clifton Road,,,,,,,,N,E0037842,Runcorn Heath,Runcorn,,Runcorn,EN,Runcorn Heath,EN,false,UKOS,351677,381207,-2.72697,53.32556,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000622,halagata,,,Russell Road,,Russell Rd,,Russell Rd,,Russell Road,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350242,381936,-2.74863,53.33198,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000623,halagatd,,,Russell Road,,Russell Rd,,Russell Rd,,Russell Road,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350226,382034,-2.74888,53.33286,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000624,halagatg,,,Hazel Avenue,,Hazel Ave,,Hazel Ave,,Russell Road,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350268,381661,-2.74819,53.32951,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000625,halagatj,,,Hazel Avenue,,Hazel Ave,,Hazel Ave,,Russell Road,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350254,381747,-2.74842,53.33029,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000621,halagapw,,,Cunningham Drive,,Cunningham Dr,,Cunningham Dr,,Westfield Road,,,,,,SW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350269,382123,-2.74825,53.33367,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000617,halagapg,,,Westfield Top,,Westfield Top,,Westfield Top,,Westfield Road,,,,,,W,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350682,382222,-2.74206,53.33459,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2021-06-08T16:22:52,10,new,active
068000000618,halagapj,,,Westfield Top,,Westfield Top,,Westfield Top,,Westfield Road,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350682,382231,-2.74206,53.33468,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000619,halagapm,,,Westfield Crescent,,Westfield Cres,,Westfield Cres,,Westfield Road,,,,,,SW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350552,382222,-2.74402,53.33458,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000620,halagapt,,,Westfield Crescent,,Westfield Cres,,Westfield Cres,,Westfield Road,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,350485,382220,-2.74502,53.33456,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000469,halagmwp,,,CATALYST MUSEUM,,Catalyst Museum,,Catalyst Museam,,Mersey Road,,,,,,N,E0037834,Newtown,Widnes,,Widnes,EN,Newtown (Widnes),EN,false,UKOS,351227,384162,-2.73418,53.35208,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000470,halagmwt,,,IRWELL STREET,,Irwell Street,,Mersey Road,,Irwell Street,,,,,,W,E0037856,West Bank,Widnes,,Widnes,EN,West Bank,EN,false,UKOS,351204,383898,-2.73448,53.34971,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
